age,is_male,income,monthly_usage_hours,customer_service_calls,has_loyalty_card,churned,subscription_type_Premium,subscription_type_Standard,contract_length_Quarterly,contract_length_Yearly,payment_method_Cash,payment_method_Credit Card,payment_method_PayPal,region_North,region_South,region_West,engagement_score,high_value,risk_score,usage_per_age,low_engagement
27,1,145760,78,2,0,0,0,0,0,0,1,0,0,1,0,0,26.0,False,3,2.7857142857142856,0
49,0,131529,93,1,0,0,0,1,1,0,0,0,1,0,0,1,46.5,False,5,1.86,0
33,0,64084,98,5,0,0,0,0,1,0,0,0,1,1,0,0,16.333333333333332,False,5,2.8823529411764706,0
25,1,140641,82,1,1,0,0,0,1,0,1,0,0,0,0,0,41.0,False,2,3.1538461538461537,0
55,0,135111,71,4,0,0,1,0,0,0,0,0,1,0,0,0,14.2,True,3,1.2678571428571428,0
29,1,85826,93,1,1,1,1,0,0,0,1,0,0,0,0,0,46.5,False,0,3.1,0
41,1,66451,31,2,0,0,0,1,1,0,0,1,0,1,0,0,10.333333333333334,False,5,0.7380952380952381,0
45,1,37227,64,2,0,0,0,1,0,0,1,0,0,0,0,0,21.333333333333332,False,3,1.391304347826087,0
25,1,61910,25,5,0,0,0,1,0,0,0,1,0,0,0,1,4.166666666666667,False,3,0.9615384615384616,1
45,1,66041,38,5,0,0,0,0,1,0,0,0,1,0,1,0,6.333333333333333,False,5,0.8260869565217391,0
53,0,118920,14,9,1,0,0,0,0,0,1,0,0,0,0,1,1.4,False,2,0.25925925925925924,1
43,0,95681,8,2,0,0,0,0,1,0,0,0,1,1,0,0,2.6666666666666665,False,5,0.18181818181818182,1
25,0,133314,91,2,0,0,0,0,1,0,1,0,0,0,0,0,30.333333333333332,False,5,3.5,0
67,1,111571,54,0,0,0,0,1,0,0,0,1,0,1,0,0,54.0,False,3,0.7941176470588235,0
45,1,95481,2,6,0,0,0,0,0,0,0,1,0,0,1,0,0.2857142857142857,False,5,0.043478260869565216,1
45,1,98576,81,7,0,0,1,0,1,0,1,0,0,1,0,0,10.125,True,7,1.7608695652173914,0
54,0,137958,78,1,0,0,1,0,1,0,0,1,0,0,0,0,39.0,True,5,1.4181818181818182,0
58,1,94174,89,3,1,0,0,1,1,0,0,0,1,0,1,0,22.25,False,2,1.5084745762711864,0
53,0,56160,56,9,0,0,0,1,1,0,0,0,1,0,1,0,5.6,False,7,1.037037037037037,0
44,0,145170,94,6,1,1,1,0,1,0,0,0,0,0,0,0,13.428571428571429,True,4,2.088888888888889,0
34,1,147867,93,7,0,0,0,0,0,1,0,1,0,0,0,0,11.625,False,5,2.657142857142857,0
26,1,47633,84,0,0,1,0,1,0,0,0,0,1,0,0,0,84.0,False,3,3.111111111111111,0
50,0,124880,85,3,0,0,0,0,0,0,1,0,0,1,0,0,21.25,False,3,1.6666666666666667,0
37,1,47014,61,5,0,0,0,1,0,0,0,1,0,0,0,1,10.166666666666666,False,3,1.605263157894737,0
30,0,110532,22,2,0,0,0,0,0,0,0,0,1,1,0,0,7.333333333333333,False,3,0.7096774193548387,1
45,1,79104,35,4,1,0,1,0,0,0,0,1,0,1,0,0,7.0,False,0,0.7608695652173914,0
65,1,71621,16,9,0,0,1,0,0,0,1,0,0,0,0,1,1.6,False,5,0.24242424242424243,1
46,0,107231,50,8,0,0,0,0,0,1,0,0,1,0,0,0,5.555555555555555,False,5,1.0638297872340425,0
30,1,98388,43,2,0,1,0,0,0,0,0,0,0,0,0,0,14.333333333333334,False,3,1.3870967741935485,0
63,0,46014,17,4,1,1,1,0,0,0,0,0,0,0,0,1,3.4,False,0,0.265625,1
52,1,122578,80,7,0,0,0,0,0,0,0,1,0,0,0,1,10.0,False,5,1.509433962264151,0
23,0,63755,58,5,0,0,1,0,0,0,1,0,0,1,0,0,9.666666666666666,False,3,2.4166666666666665,0
35,0,70390,2,3,0,1,0,1,0,0,0,0,1,0,1,0,0.5,False,3,0.05555555555555555,1
68,1,53711,4,7,0,1,0,0,0,0,1,0,0,0,0,1,0.5,False,5,0.057971014492753624,1
22,0,121658,85,2,0,0,0,0,0,0,0,0,1,1,0,0,28.333333333333332,False,3,3.6956521739130435,0
64,1,87993,39,2,0,0,0,0,1,0,0,1,0,0,1,0,13.0,False,5,0.6,0
42,1,104696,98,3,0,0,0,1,0,1,0,0,1,0,0,0,24.5,False,3,2.2790697674418605,0
19,1,57213,94,8,1,1,0,0,0,1,1,0,0,0,0,0,10.444444444444445,False,2,4.7,0
27,0,145788,6,4,1,1,0,1,1,0,1,0,0,1,0,0,1.2,False,2,0.21428571428571427,1
47,0,134956,81,7,0,0,0,0,0,0,0,1,0,1,0,0,10.125,False,5,1.6875,0
67,1,87784,89,5,1,0,0,1,0,1,1,0,0,0,0,1,14.833333333333334,False,0,1.3088235294117647,0
62,1,37421,69,2,0,0,1,0,0,1,0,0,1,0,0,0,23.0,False,3,1.0952380952380953,0
22,0,116936,69,7,0,0,1,0,0,0,0,1,0,1,0,0,8.625,True,5,3.0,0
50,1,129073,20,8,1,0,0,0,1,0,0,0,1,0,0,0,2.2222222222222223,False,4,0.39215686274509803,1
18,1,47727,64,7,0,1,1,0,0,0,1,0,0,0,0,0,8.0,False,5,3.3684210526315788,0
35,0,142418,16,3,0,0,0,1,1,0,0,1,0,0,0,1,4.0,False,5,0.4444444444444444,1
49,1,34358,51,5,0,0,0,1,0,1,0,0,1,0,1,0,8.5,False,3,1.02,0
64,0,95108,37,0,0,0,1,0,0,0,1,0,0,0,0,1,37.0,True,3,0.5692307692307692,0
66,1,124018,73,3,0,0,0,0,0,1,1,0,0,1,0,0,18.25,False,3,1.0895522388059702,0
28,0,62117,69,7,0,0,0,0,1,0,0,0,0,0,0,1,8.625,False,7,2.3793103448275863,0
38,1,118700,42,0,0,1,1,0,0,1,1,0,0,0,0,1,42.0,True,3,1.0769230769230769,0
43,1,61910,57,2,0,0,0,0,0,0,0,0,1,0,0,0,19.0,False,3,1.2954545454545454,0
42,0,128032,66,0,1,0,1,0,1,0,0,1,0,0,0,1,66.0,True,2,1.5348837209302326,0
39,1,85754,9,8,1,0,1,0,0,0,0,0,0,1,0,0,1.0,False,2,0.225,1
44,0,92438,86,1,0,0,0,0,0,0,1,0,0,0,1,0,43.0,False,3,1.9111111111111112,0
66,1,139847,64,8,1,0,1,0,0,0,1,0,0,0,0,1,7.111111111111111,True,2,0.9552238805970149,0
30,0,59371,86,3,1,0,0,0,0,1,1,0,0,0,0,1,21.5,False,0,2.774193548387097,0
50,0,81501,22,1,0,0,0,1,1,0,0,0,1,0,1,0,11.0,False,5,0.43137254901960786,1
51,0,90946,34,3,1,1,0,1,0,1,0,0,0,1,0,0,8.5,False,0,0.6538461538461539,0
58,0,68467,55,9,0,0,1,0,0,1,0,0,1,1,0,0,5.5,False,5,0.9322033898305084,0
52,1,47625,29,5,0,1,0,0,0,0,0,0,0,0,0,1,4.833333333333333,False,3,0.5471698113207547,1
18,1,63893,38,6,0,0,0,0,0,0,0,1,0,0,0,0,5.428571428571429,False,5,2.0,0
38,0,106329,97,2,0,0,0,1,0,0,0,0,1,0,0,1,32.333333333333336,False,3,2.4871794871794872,0
65,0,61007,18,2,1,0,0,1,0,0,0,0,1,0,1,0,6.0,False,0,0.2727272727272727,1
23,0,121302,71,9,0,0,0,1,0,0,0,1,0,0,1,0,7.1,False,5,2.9583333333333335,0
45,1,69532,65,7,0,0,0,0,0,0,0,0,0,0,1,0,8.125,False,5,1.4130434782608696,0
34,1,84253,97,4,0,1,0,0,0,0,1,0,0,0,0,1,19.4,False,3,2.7714285714285714,0
22,1,42323,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0.25,False,3,0.043478260869565216,1
48,1,141335,88,6,0,1,1,0,0,0,1,0,0,1,0,0,12.571428571428571,True,5,1.7959183673469388,0
22,0,142356,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0.5714285714285714,False,5,0.17391304347826086,1
55,0,140944,4,8,1,0,0,0,0,1,0,1,0,0,0,1,0.4444444444444444,False,2,0.07142857142857142,1
20,0,103379,82,8,0,0,1,0,1,0,0,0,0,1,0,0,9.11111111111111,True,7,3.9047619047619047,0
40,1,44210,27,4,0,0,0,0,0,1,1,0,0,0,0,1,5.4,False,3,0.6585365853658537,1
54,1,46456,43,7,1,1,1,0,0,0,0,1,0,1,0,0,5.375,False,2,0.7818181818181819,0
54,1,61367,59,9,0,1,0,1,0,0,0,0,1,1,0,0,5.9,False,5,1.0727272727272728,0
27,0,84624,32,0,1,0,1,0,1,0,0,0,1,0,0,0,32.0,False,2,1.1428571428571428,0
27,0,40106,33,8,0,0,0,0,0,0,0,0,1,0,0,1,3.6666666666666665,False,5,1.1785714285714286,0
36,1,133493,28,7,0,1,0,0,0,0,0,1,0,1,0,0,3.5,False,5,0.7567567567567568,1
34,0,98008,55,5,1,0,0,1,0,0,0,0,1,0,1,0,9.166666666666666,False,0,1.5714285714285714,0
38,1,145395,60,2,0,0,1,0,0,0,1,0,0,0,1,0,20.0,True,3,1.5384615384615385,0
31,1,146492,70,2,1,1,0,1,0,0,0,0,1,0,1,0,23.333333333333332,False,0,2.1875,0
26,0,102240,62,7,0,0,0,0,0,0,0,0,1,0,0,0,7.75,False,5,2.2962962962962963,0
63,1,94315,80,4,1,1,0,1,1,0,1,0,0,1,0,0,16.0,False,2,1.25,0
18,0,99249,34,9,0,0,0,1,0,0,0,0,1,0,0,0,3.4,False,5,1.7894736842105263,0
68,1,100587,87,6,0,0,0,1,0,0,1,0,0,0,0,1,12.428571428571429,False,5,1.2608695652173914,0
62,0,40756,88,4,0,0,0,1,1,0,0,0,1,0,0,1,17.6,False,5,1.3968253968253967,0
30,0,98011,56,7,0,0,1,0,0,0,1,0,0,1,0,0,7.0,True,5,1.8064516129032258,0
21,0,66378,13,9,0,1,0,1,0,0,0,0,1,0,1,0,1.3,False,5,0.5909090909090909,1
18,1,34255,56,9,0,0,0,0,0,1,1,0,0,1,0,0,5.6,False,5,2.9473684210526314,0
66,1,44484,18,3,0,0,0,0,0,0,0,1,0,1,0,0,4.5,False,3,0.26865671641791045,1
57,0,86549,54,1,0,1,0,0,0,0,1,0,0,1,0,0,27.0,False,3,0.9310344827586207,0
49,0,64503,77,2,0,0,0,0,0,0,0,0,1,0,0,0,25.666666666666668,False,3,1.54,0
51,1,103794,43,7,1,0,0,0,0,0,0,0,1,0,0,1,5.375,False,2,0.8269230769230769,0
45,1,136283,39,6,0,0,0,0,0,0,0,0,0,1,0,0,5.571428571428571,False,5,0.8478260869565217,0
48,1,130732,61,1,1,0,0,0,1,0,1,0,0,1,0,0,30.5,False,2,1.2448979591836735,0
25,0,75113,42,5,0,0,0,0,0,0,0,1,0,1,0,0,7.0,False,3,1.6153846153846154,0
56,1,135730,81,8,0,0,1,0,0,0,1,0,0,0,0,0,9.0,True,5,1.4210526315789473,0
43,1,104069,79,3,0,0,1,0,0,0,1,0,0,0,0,0,19.75,True,3,1.7954545454545454,0
51,0,128117,18,8,1,0,0,0,0,0,0,1,0,0,0,0,2.0,False,2,0.34615384615384615,1
20,1,35249,23,1,1,0,1,0,1,0,1,0,0,1,0,0,11.5,False,2,1.0952380952380953,1
67,1,149979,54,1,0,0,0,1,0,0,0,1,0,0,1,0,27.0,False,3,0.7941176470588235,0
29,1,49201,30,8,0,0,0,0,0,0,0,1,0,0,1,0,3.3333333333333335,False,5,1.0,0
18,0,88576,98,6,0,0,0,0,0,0,1,0,0,0,1,0,14.0,False,5,5.157894736842105,0
61,0,148562,58,6,0,0,0,1,0,0,1,0,0,0,0,1,8.285714285714286,False,5,0.9354838709677419,0
22,0,39686,68,0,0,0,0,1,0,0,0,0,1,1,0,0,68.0,False,3,2.9565217391304346,0
47,0,142413,67,5,0,0,0,1,1,0,0,0,1,0,1,0,11.166666666666666,False,5,1.3958333333333333,0
47,0,83363,71,6,1,0,0,0,0,0,0,0,0,0,1,0,10.142857142857142,False,2,1.4791666666666667,0
34,0,127543,18,5,0,0,0,0,0,0,0,0,0,0,1,0,3.0,False,3,0.5142857142857142,1
65,0,30661,7,5,1,0,0,0,0,0,1,0,0,1,0,0,1.1666666666666667,False,0,0.10606060606060606,1
64,1,74843,40,1,0,1,0,0,1,0,0,1,0,0,1,0,20.0,False,5,0.6153846153846154,0
40,1,125673,70,5,1,0,0,0,0,0,0,0,0,0,1,0,11.666666666666666,False,0,1.7073170731707317,0
32,0,90963,86,3,0,0,0,0,1,0,1,0,0,1,0,0,21.5,False,5,2.606060606060606,0
54,1,143092,65,8,1,0,1,0,1,0,0,0,0,0,0,1,7.222222222222222,True,4,1.1818181818181819,0
38,1,72828,68,0,1,0,1,0,0,1,0,1,0,0,0,0,68.0,False,0,1.7435897435897436,0
31,0,78604,49,7,0,1,0,0,0,0,1,0,0,0,1,0,6.125,False,5,1.53125,0
19,1,40526,52,4,1,0,1,0,0,0,0,1,0,0,0,0,10.4,False,0,2.6,0
28,1,98910,29,0,1,0,0,0,1,0,1,0,0,0,0,1,29.0,False,2,1.0,1
68,1,55592,21,3,0,1,0,0,0,1,0,0,0,0,0,1,5.25,False,3,0.30434782608695654,1
56,1,58982,90,0,1,0,0,0,0,1,0,0,1,0,1,0,90.0,False,0,1.5789473684210527,0
55,1,30207,78,5,1,0,0,1,0,0,0,0,0,1,0,0,13.0,False,0,1.3928571428571428,0
51,0,130969,9,1,0,0,1,0,0,0,0,0,0,0,0,1,4.5,True,3,0.17307692307692307,1
55,0,147181,47,4,0,0,0,1,0,0,0,0,1,0,0,0,9.4,False,3,0.8392857142857143,0
67,0,118733,76,6,0,0,0,0,1,0,0,0,1,0,0,0,10.857142857142858,False,7,1.1176470588235294,0
51,1,128936,42,1,0,0,0,1,0,0,1,0,0,0,0,0,21.0,False,3,0.8076923076923077,0
35,0,98619,51,5,0,1,0,0,0,0,1,0,0,0,0,0,8.5,False,3,1.4166666666666667,0
47,1,59328,56,5,1,0,1,0,1,0,0,1,0,0,0,1,9.333333333333334,False,2,1.1666666666666667,0
32,1,76479,51,4,0,0,0,1,0,0,0,1,0,0,1,0,10.2,False,3,1.5454545454545454,0
44,1,138427,70,4,0,0,0,0,0,1,0,0,0,0,1,0,14.0,False,3,1.5555555555555556,0
68,1,50103,20,2,0,0,0,1,0,0,0,0,1,0,0,0,6.666666666666667,False,3,0.2898550724637681,1
51,0,69891,88,9,0,0,0,1,0,0,0,1,0,0,1,0,8.8,False,5,1.6923076923076923,0
69,0,40754,27,9,1,0,0,0,0,0,0,0,0,0,0,0,2.7,False,2,0.38571428571428573,1
55,1,129983,38,1,0,0,0,1,1,0,0,0,1,0,0,0,19.0,False,5,0.6785714285714286,0
50,0,111437,72,6,0,0,0,0,0,0,1,0,0,1,0,0,10.285714285714286,False,5,1.411764705882353,0
41,1,128540,65,0,0,0,0,1,0,0,0,0,0,0,0,1,65.0,False,3,1.5476190476190477,0
32,0,102982,54,5,1,0,1,0,0,1,1,0,0,0,0,1,9.0,True,0,1.6363636363636365,0
47,0,132747,24,5,1,0,1,0,0,0,0,1,0,0,0,0,4.0,True,0,0.5,1
59,1,85922,47,2,1,0,0,1,0,0,0,1,0,0,0,1,15.666666666666666,False,0,0.7833333333333333,0
68,0,78231,71,1,0,0,0,1,0,0,0,0,1,0,1,0,35.5,False,3,1.0289855072463767,0
34,1,59301,83,1,1,0,0,0,0,0,0,0,0,0,0,0,41.5,False,0,2.3714285714285714,0
22,0,121652,86,8,1,0,0,1,1,0,1,0,0,1,0,0,9.555555555555555,False,4,3.739130434782609,0
46,1,92711,63,4,0,0,0,0,0,0,0,0,1,0,1,0,12.6,False,3,1.3404255319148937,0
21,1,71323,57,6,1,0,0,0,0,0,0,1,0,1,0,0,8.142857142857142,False,2,2.590909090909091,0
27,0,48752,55,4,0,0,0,0,0,0,0,1,0,1,0,0,11.0,False,3,1.9642857142857142,0
34,0,127912,60,6,0,0,0,0,1,0,0,0,0,0,0,1,8.571428571428571,False,7,1.7142857142857142,0
27,1,112205,99,3,0,0,0,1,0,0,1,0,0,0,0,1,24.75,False,3,3.5357142857142856,0
34,0,128452,62,7,0,0,0,0,0,0,0,0,0,0,0,0,7.75,False,5,1.7714285714285714,0
37,0,43395,30,9,0,0,0,1,0,0,1,0,0,0,0,1,3.0,False,5,0.7894736842105263,0
41,1,115957,93,9,0,0,0,0,0,0,1,0,0,1,0,0,9.3,False,5,2.2142857142857144,0
22,1,86273,22,6,1,1,0,0,0,0,0,0,0,1,0,0,3.142857142857143,False,2,0.9565217391304348,1
51,0,121878,75,9,1,0,0,1,0,0,0,0,1,0,1,0,7.5,False,2,1.4423076923076923,0
23,1,34895,84,4,1,1,0,0,1,0,0,0,0,1,0,0,16.8,False,2,3.5,0
19,1,149968,29,5,0,0,0,0,0,0,0,0,0,0,0,0,4.833333333333333,False,3,1.45,1
30,1,145700,41,4,0,0,0,1,0,1,0,1,0,0,0,0,8.2,False,3,1.3225806451612903,0
60,0,106559,42,6,0,0,0,0,0,1,0,1,0,0,0,1,6.0,False,5,0.6885245901639344,0
60,0,40699,98,1,0,0,1,0,0,0,0,0,0,0,0,1,49.0,False,3,1.6065573770491803,0
65,1,95061,65,4,1,0,0,0,0,0,0,0,0,0,0,1,13.0,False,0,0.9848484848484849,0
28,0,39715,31,9,0,0,0,0,0,0,0,1,0,0,0,0,3.1,False,5,1.0689655172413792,0
68,1,49169,30,2,0,1,0,1,1,0,1,0,0,1,0,0,10.0,False,5,0.43478260869565216,0
64,0,148413,18,8,1,0,0,0,0,0,0,0,0,0,0,1,2.0,False,2,0.27692307692307694,1
40,1,46163,17,5,0,0,0,0,0,0,0,0,1,0,1,0,2.8333333333333335,False,3,0.4146341463414634,1
33,1,149264,38,9,1,1,0,0,0,0,0,0,1,0,0,1,3.8,False,2,1.1176470588235294,0
48,0,35782,14,2,0,0,0,0,1,0,0,0,1,0,0,0,4.666666666666667,False,5,0.2857142857142857,1
28,1,118177,87,6,0,1,1,0,1,0,0,0,0,0,0,1,12.428571428571429,True,7,3.0,0
33,0,114328,89,3,1,0,0,0,0,0,1,0,0,1,0,0,22.25,False,0,2.6176470588235294,0
25,0,145028,79,2,0,1,0,1,1,0,1,0,0,0,0,1,26.333333333333332,False,5,3.0384615384615383,0
21,1,65585,56,7,0,1,1,0,0,0,0,1,0,0,0,0,7.0,False,5,2.5454545454545454,0
57,1,60682,22,3,0,1,0,0,0,0,0,0,0,0,0,0,5.5,False,3,0.3793103448275862,1
21,0,77864,67,0,0,0,1,0,0,1,1,0,0,0,1,0,67.0,False,3,3.0454545454545454,0
42,1,114416,56,5,1,0,0,0,0,0,0,0,0,0,0,0,9.333333333333334,False,0,1.302325581395349,0
20,1,85114,19,9,0,0,1,0,0,0,0,1,0,0,1,0,1.9,False,5,0.9047619047619048,1
49,1,68067,57,0,0,0,0,0,0,0,0,1,0,1,0,0,57.0,False,3,1.14,0
20,1,72685,44,4,0,0,0,1,0,1,0,1,0,0,0,0,8.8,False,3,2.0952380952380953,0
44,1,48073,98,6,1,0,0,0,1,0,0,0,1,0,0,1,14.0,False,4,2.1777777777777776,0
46,0,66035,35,5,0,0,0,0,1,0,0,0,0,1,0,0,5.833333333333333,False,5,0.7446808510638298,0
49,0,94977,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0.5,False,5,0.02,1
67,1,132710,52,3,1,0,0,1,0,0,0,0,0,0,0,1,13.0,False,0,0.7647058823529411,0
68,1,120373,85,1,0,0,0,0,0,0,0,0,1,0,0,1,42.5,False,3,1.2318840579710144,0
36,1,113362,93,0,1,0,0,0,0,0,0,0,1,1,0,0,93.0,False,0,2.5135135135135136,0
38,0,120517,70,2,0,1,0,1,0,0,0,1,0,1,0,0,23.333333333333332,False,3,1.794871794871795,0
22,1,95450,37,2,1,0,0,1,0,0,0,1,0,0,0,0,12.333333333333334,False,0,1.608695652173913,0
35,0,40382,65,6,0,1,1,0,0,1,1,0,0,0,0,1,9.285714285714286,False,5,1.8055555555555556,0
45,0,34437,51,0,0,0,0,1,0,0,0,0,0,0,1,0,51.0,False,3,1.108695652173913,0
59,0,100971,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0.1111111111111111,True,5,0.016666666666666666,1
39,1,94612,91,5,0,0,0,1,0,0,1,0,0,1,0,0,15.166666666666666,False,3,2.275,0
38,0,120355,21,3,0,0,0,0,0,0,0,0,0,0,1,0,5.25,False,3,0.5384615384615384,1
23,1,91929,53,2,0,0,0,0,0,1,0,1,0,1,0,0,17.666666666666668,False,3,2.2083333333333335,0
18,0,132411,16,2,1,0,0,1,0,0,1,0,0,0,1,0,5.333333333333333,False,0,0.8421052631578947,1
22,1,127518,61,1,1,0,0,1,0,0,1,0,0,0,0,0,30.5,False,0,2.652173913043478,0
58,0,128864,54,1,0,0,0,0,1,0,0,0,0,0,1,0,27.0,False,5,0.9152542372881356,0
29,1,42329,40,9,1,0,0,0,0,0,1,0,0,0,0,0,4.0,False,2,1.3333333333333333,0
43,0,55169,26,4,0,0,1,0,0,0,0,0,0,1,0,0,5.2,False,3,0.5909090909090909,1
63,1,117468,80,8,0,0,0,1,0,0,0,0,0,0,1,0,8.88888888888889,False,5,1.25,0
51,1,64594,92,1,1,0,0,0,0,0,0,0,0,0,0,1,46.0,False,0,1.7692307692307692,0
66,1,106957,65,1,0,0,0,0,0,1,0,0,1,0,0,1,32.5,False,3,0.9701492537313433,0
31,1,90631,74,5,0,0,0,0,1,0,1,0,0,1,0,0,12.333333333333334,False,5,2.3125,0
43,0,75033,64,9,0,0,0,0,0,0,0,0,0,0,1,0,6.4,False,5,1.4545454545454546,0
62,0,93133,43,1,0,1,0,0,1,0,0,1,0,0,0,1,21.5,False,5,0.6825396825396826,0
44,1,103165,17,3,0,0,0,0,0,0,0,0,1,0,0,0,4.25,False,3,0.37777777777777777,1
26,0,103861,59,5,1,1,0,1,0,0,0,0,1,0,1,0,9.833333333333334,False,0,2.185185185185185,0
43,1,82290,23,4,0,0,0,0,0,0,1,0,0,0,1,0,4.6,False,3,0.5227272727272727,1
64,1,124031,7,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,True,3,0.1076923076923077,1
39,0,61750,44,5,0,0,1,0,0,0,1,0,0,0,0,0,7.333333333333333,False,3,1.1,0
64,1,125155,53,0,1,0,0,0,1,0,0,0,1,0,0,0,53.0,False,2,0.8153846153846154,0
47,1,70461,71,2,1,1,0,1,0,1,0,0,0,0,0,0,23.666666666666668,False,0,1.4791666666666667,0
60,0,103800,79,9,0,0,0,0,0,0,0,1,0,0,1,0,7.9,False,5,1.2950819672131149,0
65,1,108222,34,4,0,0,1,0,0,0,0,0,0,1,0,0,6.8,True,3,0.5151515151515151,0
34,1,142020,46,9,0,0,0,0,0,0,0,0,1,0,1,0,4.6,False,5,1.3142857142857143,0
43,1,54226,68,4,0,0,0,1,0,0,0,1,0,0,1,0,13.6,False,3,1.5454545454545454,0
53,1,36721,78,9,0,0,0,1,0,0,0,0,0,0,0,1,7.8,False,5,1.4444444444444444,0
18,0,86154,78,5,0,0,0,0,0,0,0,1,0,1,0,0,13.0,False,3,4.105263157894737,0
25,0,50609,16,9,1,0,0,0,1,0,0,1,0,0,0,0,1.6,False,4,0.6153846153846154,1
66,0,82130,71,7,1,1,0,1,0,0,0,0,1,0,0,1,8.875,False,2,1.0597014925373134,0
52,1,102909,96,4,1,1,0,1,0,0,0,1,0,0,1,0,19.2,False,0,1.8113207547169812,0
69,1,134211,19,0,0,0,0,0,0,0,1,0,0,1,0,0,19.0,False,3,0.2714285714285714,1
32,0,85249,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0.4,False,3,0.06060606060606061,1
64,1,78895,10,2,0,0,0,0,0,0,1,0,0,0,0,0,3.3333333333333335,False,3,0.15384615384615385,1
39,1,124473,50,3,0,0,0,1,1,0,0,1,0,0,1,0,12.5,False,5,1.25,0
31,1,35656,81,7,0,0,0,0,0,0,1,0,0,0,0,0,10.125,False,5,2.53125,0
43,1,104520,12,6,0,1,1,0,1,0,0,0,0,0,0,0,1.7142857142857142,True,7,0.2727272727272727,1
45,0,93740,70,4,0,0,0,0,0,0,0,1,0,1,0,0,14.0,False,3,1.5217391304347827,0
40,0,94309,22,1,1,0,0,0,0,0,0,0,0,0,0,1,11.0,False,0,0.5365853658536586,1
31,0,59984,32,5,1,1,0,0,0,0,1,0,0,1,0,0,5.333333333333333,False,0,1.0,0
41,1,148947,84,5,0,0,0,0,1,0,0,0,0,0,0,1,14.0,False,5,2.0,0
19,0,103822,1,9,0,0,0,1,0,0,0,1,0,0,0,1,0.1,False,5,0.05,1
62,0,35901,54,9,0,0,0,0,1,0,0,0,0,0,0,1,5.4,False,7,0.8571428571428571,0
43,1,61552,58,5,0,0,1,0,0,0,1,0,0,0,0,0,9.666666666666666,False,3,1.3181818181818181,0
31,1,121245,70,8,0,0,0,0,1,0,1,0,0,1,0,0,7.777777777777778,False,7,2.1875,0
68,0,61055,83,7,1,0,0,0,0,0,1,0,0,0,0,0,10.375,False,2,1.2028985507246377,0
24,0,67685,18,7,1,0,0,0,1,0,0,1,0,0,1,0,2.25,False,4,0.72,1
20,0,103965,6,0,1,0,0,0,0,0,1,0,0,1,0,0,6.0,False,0,0.2857142857142857,1
64,0,44716,45,4,0,0,0,0,0,1,0,1,0,0,0,1,9.0,False,3,0.6923076923076923,0
40,1,144099,97,6,1,0,0,0,0,0,0,0,0,0,0,0,13.857142857142858,False,2,2.3658536585365852,0
63,0,41138,23,5,0,0,0,0,0,0,1,0,0,0,0,0,3.8333333333333335,False,3,0.359375,1
60,0,65298,23,4,0,1,0,0,0,0,0,0,0,1,0,0,4.6,False,3,0.3770491803278688,1
64,1,81112,26,7,0,0,0,1,1,0,0,0,1,1,0,0,3.25,False,7,0.4,1
62,0,53429,77,2,1,0,0,1,0,0,0,0,0,0,0,1,25.666666666666668,False,0,1.2222222222222223,0
35,1,80200,7,5,0,0,0,0,1,0,0,0,1,0,0,1,1.1666666666666667,False,5,0.19444444444444445,1
55,1,101308,79,4,0,1,0,0,0,0,0,0,0,0,1,0,15.8,False,3,1.4107142857142858,0
